id,user_id,artist_id,event_type,event_target,created_at
2572,20,24,share_artist,NULL,1.6515E+12
2573,12,5,pause_track,NULL,1.65343E+12
2574,35,11,like_track,45,1.65284E+12
2575,45,35,scroll_page,NULL,1.65325E+12
2576,6,7,hover_artist_name,NULL,1.65403E+12
2577,50,27,share_track,4,1.65179E+12
2578,39,14,add_track_to_playlist,10,1.65176E+12
2579,47,18,play_track,23,1.65367E+12
2580,30,7,scroll_page,NULL,1.65141E+12
2581,20,9,scroll_page,NULL,1.65153E+12
2582,13,21,like_track,60,1.65226E+12
2583,31,9,scroll_page,NULL,1.65169E+12
2584,24,6,play_track,22,1.652E+12
2585,44,25,like_track,10,1.65355E+12
2586,48,5,add_track_to_playlist,79,1.65196E+12
2587,40,35,scroll_page,NULL,1.65221E+12
2588,26,28,scroll_page,NULL,1.65141E+12
2589,50,19,scroll_page,NULL,1.65409E+12
2590,23,26,like_track,54,1.65354E+12
2591,18,33,like_track,89,1.65166E+12
2592,18,2,follow_artist,NULL,1.65162E+12
2593,35,33,add_track_to_playlist,95,1.65268E+12
2594,27,37,hover_section,Popular Tracks,1.65143E+12
2595,2,32,play_track,78,1.65236E+12
2596,30,36,share_track,94,1.65404E+12
2597,4,25,share_track,47,1.65152E+12
2598,45,25,hover_section,Albums,1.65163E+12
2599,47,20,add_track_to_playlist,97,1.65328E+12
2600,37,4,play_track,75,1.65408E+12
2601,32,25,like_track,1,1.6529E+12
2602,35,6,scroll_page,NULL,1.65313E+12
2603,20,29,pause_track,NULL,1.65411E+12
2604,6,33,scroll_page,NULL,1.65402E+12
2605,2,13,play_track,95,1.65389E+12
2606,26,14,pause_track,NULL,1.65324E+12
2607,8,18,like_track,17,1.65319E+12
2608,27,20,play_track,55,1.65165E+12
2609,45,20,share_track,80,1.65178E+12
2610,42,40,unfollow_artist,NULL,1.65343E+12
2611,31,34,scroll_page,NULL,1.65391E+12
2612,27,33,hover_artist_name,NULL,1.65372E+12
2613,25,33,pause_track,NULL,1.65358E+12
2614,44,39,scroll_page,NULL,1.65395E+12
2615,15,19,scroll_page,NULL,1.65206E+12
2616,25,8,play_track,83,1.65139E+12
2617,42,32,add_track_to_playlist,67,1.6539E+12
2618,33,7,add_track_to_playlist,4,1.6518E+12
2619,28,13,like_track,16,1.65251E+12
2620,21,20,add_track_to_playlist,11,1.65377E+12
2621,9,25,pause_track,NULL,1.6527E+12
2622,24,3,play_track,49,1.65243E+12
2623,14,26,pause_track,NULL,1.65255E+12
2624,43,22,like_track,45,1.65137E+12
2625,24,24,share_track,82,1.65377E+12
2626,6,20,scroll_page,NULL,1.65297E+12
2627,27,9,scroll_page,NULL,1.65352E+12
2628,27,5,hover_artist_name,NULL,1.65199E+12
2629,28,1,scroll_page,NULL,1.65401E+12
2630,31,10,scroll_page,NULL,1.65271E+12
2631,33,2,play_track,7,1.65177E+12
2632,25,3,unfollow_artist,NULL,1.65338E+12
2633,3,40,share_track,71,1.65264E+12
2634,15,25,follow_artist,NULL,1.65157E+12
2635,8,13,play_track,53,1.65375E+12
2636,34,3,follow_artist,NULL,1.65408E+12
2637,46,40,hover_artist_name,NULL,1.653E+12
2638,38,15,share_track,77,1.65373E+12
2639,10,20,play_track,98,1.65164E+12
2640,37,10,share_track,26,1.65246E+12
2641,28,29,scroll_page,NULL,1.65234E+12
2642,31,34,scroll_page,NULL,1.65157E+12
2643,24,9,pause_track,NULL,1.65371E+12
2644,9,26,share_track,53,1.6521E+12
2645,19,8,share_artist,NULL,1.65313E+12
2646,35,7,scroll_page,NULL,1.65268E+12
2647,43,30,play_track,18,1.65141E+12
2648,41,2,like_track,5,1.65345E+12
2649,25,34,follow_artist,NULL,1.65397E+12
2650,14,16,hover_artist_name,NULL,1.65193E+12
2651,20,8,scroll_page,NULL,1.65169E+12
2652,17,3,like_track,3,1.65185E+12
2653,11,36,play_track,23,1.65329E+12
2654,47,18,scroll_page,NULL,1.65188E+12
2655,46,1,hover_section,Albums,1.65343E+12
2656,37,2,scroll_page,NULL,1.65323E+12
2657,40,1,follow_artist,NULL,1.65326E+12
2658,32,28,add_track_to_playlist,90,1.65251E+12
2659,1,13,hover_section,Albums,1.6519E+12
2660,7,22,play_track,14,1.6517E+12
2661,29,22,follow_artist,NULL,1.6531E+12
2662,45,8,pause_track,NULL,1.65297E+12
2663,1,23,scroll_page,NULL,1.65174E+12
2664,28,11,play_track,90,1.65199E+12
2665,3,40,scroll_page,NULL,1.65319E+12
2666,17,15,scroll_page,NULL,1.65207E+12
2667,24,32,pause_track,NULL,1.65349E+12
2668,10,10,follow_artist,NULL,1.65171E+12
2669,18,29,pause_track,NULL,1.65412E+12
2670,44,18,play_track,55,1.65286E+12
2671,21,21,scroll_page,NULL,1.65245E+12
2672,16,32,like_track,14,1.65252E+12
2673,47,38,scroll_page,NULL,1.6529E+12
2674,24,13,add_track_to_playlist,22,1.65249E+12
2675,33,34,play_track,1,1.65189E+12
2676,37,9,share_artist,NULL,1.65383E+12
2677,19,30,add_track_to_playlist,11,1.654E+12
2678,5,25,play_track,16,1.65184E+12
2679,12,18,play_track,59,1.65236E+12
2680,17,35,hover_artist_name,NULL,1.6517E+12
2681,7,11,play_track,17,1.6525E+12
2682,24,2,hover_artist_name,NULL,1.6529E+12
2683,42,2,add_track_to_playlist,40,1.65337E+12
2684,22,34,share_track,3,1.65137E+12
2685,33,15,hover_section,Popular Tracks,1.65281E+12
2686,31,12,play_track,60,1.65347E+12
2687,35,18,scroll_page,NULL,1.65143E+12
2688,3,30,follow_artist,NULL,1.65255E+12
2689,13,1,add_track_to_playlist,84,1.65381E+12
2690,50,12,like_track,60,1.65331E+12
2691,3,20,scroll_page,NULL,1.65355E+12
2692,46,12,play_track,84,1.65177E+12
2693,17,29,scroll_page,NULL,1.65268E+12
2694,40,37,play_track,13,1.65193E+12
2695,44,17,scroll_page,NULL,1.65352E+12
2696,11,11,hover_section,Related Artists,1.6536E+12
2697,24,34,hover_section,Popular Tracks,1.65353E+12
2698,13,35,scroll_page,NULL,1.65169E+12
2699,42,19,share_track,90,1.65352E+12
2700,23,26,play_track,58,1.65356E+12
2701,16,7,like_track,28,1.65158E+12
2702,38,39,scroll_page,NULL,1.65376E+12
2703,39,39,share_track,93,1.65375E+12
2704,31,23,unfollow_artist,NULL,1.65288E+12
2705,20,30,like_track,75,1.6521E+12
2706,41,18,scroll_page,NULL,1.65304E+12
2707,48,30,scroll_page,NULL,1.65315E+12
2708,3,23,scroll_page,NULL,1.65195E+12
2709,31,28,like_track,58,1.65252E+12
2710,26,18,add_track_to_playlist,36,1.65175E+12
2711,39,18,like_track,15,1.65401E+12
2712,41,10,play_track,8,1.65383E+12
2713,2,38,add_track_to_playlist,87,1.65286E+12
2714,21,1,share_track,59,1.65243E+12
2715,33,32,follow_artist,NULL,1.65276E+12
2716,41,9,play_track,6,1.6526E+12
2717,8,20,play_track,74,1.65363E+12
2718,37,9,hover_section,Related Artists,1.65402E+12
2719,49,31,scroll_page,NULL,1.65288E+12
2720,2,19,play_track,64,1.65195E+12
2721,34,10,scroll_page,NULL,1.65273E+12
2722,39,6,add_track_to_playlist,31,1.65288E+12
2723,30,39,add_track_to_playlist,22,1.65152E+12
2724,24,38,scroll_page,NULL,1.65374E+12
2725,15,34,play_track,98,1.65351E+12
2726,40,32,scroll_page,NULL,1.65235E+12
2727,14,15,pause_track,NULL,1.65227E+12
2728,38,28,scroll_page,NULL,1.65191E+12
2729,48,30,scroll_page,NULL,1.65194E+12
2730,43,14,play_track,43,1.65341E+12
2731,17,22,scroll_page,NULL,1.6522E+12
2732,45,9,add_track_to_playlist,35,1.65243E+12
2733,27,33,hover_artist_name,NULL,1.65151E+12
2734,29,34,play_track,82,1.65282E+12
2735,5,12,play_track,40,1.65229E+12
2736,7,31,hover_section,Related Artists,1.65208E+12
2737,32,20,hover_artist_name,NULL,1.65389E+12
2738,4,10,add_track_to_playlist,66,1.65223E+12
2739,20,33,play_track,49,1.65411E+12
2740,33,29,add_track_to_playlist,53,1.65154E+12
2741,40,8,pause_track,NULL,1.65334E+12
2742,29,37,add_track_to_playlist,73,1.654E+12
2743,2,34,play_track,76,1.65214E+12
2744,7,27,scroll_page,NULL,1.65298E+12
2745,35,22,share_track,13,1.65171E+12
2746,34,11,add_track_to_playlist,87,1.65234E+12
2747,15,11,hover_artist_name,NULL,1.65241E+12
2748,31,9,play_track,26,1.65245E+12
2749,26,16,scroll_page,NULL,1.65149E+12
2750,19,23,pause_track,NULL,1.65241E+12
2751,47,18,hover_section,Albums,1.65363E+12
2752,49,2,scroll_page,NULL,1.65378E+12
2753,7,25,hover_artist_name,NULL,1.65257E+12
2754,8,33,scroll_page,NULL,1.65313E+12
2755,40,39,like_track,63,1.65379E+12
2756,28,37,pause_track,NULL,1.65374E+12
2757,37,34,hover_artist_name,NULL,1.65263E+12
2758,13,15,pause_track,NULL,1.65314E+12
2759,31,27,pause_track,NULL,1.65301E+12
2760,10,23,play_track,26,1.65309E+12
2761,16,15,pause_track,NULL,1.65371E+12
2762,34,6,pause_track,NULL,1.65316E+12
2763,50,27,play_track,18,1.65394E+12
2764,29,3,follow_artist,NULL,1.65175E+12
2765,13,13,scroll_page,NULL,1.65303E+12
2766,22,22,play_track,12,1.65308E+12
2767,2,38,scroll_page,NULL,1.65198E+12
2768,38,27,play_track,47,1.65255E+12
2769,45,15,pause_track,NULL,1.65361E+12
2770,42,32,play_track,86,1.65343E+12
2771,6,33,scroll_page,NULL,1.65288E+12
2772,21,15,play_track,43,1.65406E+12
2773,46,1,scroll_page,NULL,1.6531E+12
2774,6,36,play_track,65,1.65321E+12
2775,24,3,scroll_page,NULL,1.6532E+12
2776,25,14,add_track_to_playlist,62,1.65302E+12
2777,42,28,share_artist,NULL,1.65263E+12
2778,23,30,scroll_page,NULL,1.65232E+12
2779,1,7,scroll_page,NULL,1.65169E+12
2780,8,34,add_track_to_playlist,5,1.65284E+12
2781,41,31,scroll_page,NULL,1.65309E+12
2782,10,12,pause_track,NULL,1.65345E+12
2783,50,2,share_track,79,1.6524E+12
2784,44,18,scroll_page,NULL,1.65139E+12
2785,21,26,follow_artist,NULL,1.65343E+12
2786,19,23,share_track,98,1.65394E+12
2787,12,17,pause_track,NULL,1.65397E+12
2788,43,13,scroll_page,NULL,1.65371E+12
2789,21,4,hover_artist_name,NULL,1.65204E+12
2790,37,7,play_track,97,1.65191E+12
2791,48,8,scroll_page,NULL,1.65239E+12
2792,27,13,hover_section,Albums,1.65259E+12
2793,2,32,scroll_page,NULL,1.65216E+12
2794,43,15,play_track,24,1.65361E+12
2795,13,8,like_track,51,1.65185E+12
2796,31,38,pause_track,NULL,1.65381E+12
2797,23,20,share_track,98,1.65337E+12
2798,45,39,scroll_page,NULL,1.65185E+12
2799,7,8,share_track,79,1.65198E+12
2800,12,1,scroll_page,NULL,1.65224E+12
2801,42,3,play_track,71,1.65263E+12
2802,34,15,like_track,77,1.65336E+12
2803,7,15,hover_artist_name,NULL,1.65279E+12
2804,27,34,play_track,85,1.65167E+12
2805,15,22,share_track,100,1.65202E+12
2806,38,1,add_track_to_playlist,64,1.65248E+12
2807,12,39,scroll_page,NULL,1.65277E+12
2808,25,18,share_track,87,1.6519E+12
2809,2,34,follow_artist,NULL,1.6524E+12
2810,50,38,hover_section,Related Artists,1.6525E+12
2811,9,38,add_track_to_playlist,84,1.65254E+12
2812,16,29,scroll_page,NULL,1.65146E+12
2813,36,9,share_track,91,1.65182E+12
2814,11,26,scroll_page,NULL,1.65299E+12
2815,34,30,scroll_page,NULL,1.65277E+12
2816,37,1,share_track,23,1.65296E+12
2817,4,31,scroll_page,NULL,1.6529E+12
2818,46,35,unfollow_artist,NULL,1.65313E+12
2819,7,38,unfollow_artist,NULL,1.65143E+12
2820,17,4,hover_artist_name,NULL,1.65403E+12
2821,1,23,unfollow_artist,NULL,1.65226E+12
2822,32,23,share_artist,NULL,1.65262E+12
2823,13,22,play_track,19,1.65194E+12
2824,35,14,like_track,48,1.65179E+12
2825,11,17,share_artist,NULL,1.65363E+12
2826,41,18,play_track,47,1.65261E+12
2827,15,28,play_track,27,1.65412E+12
2828,4,14,share_track,37,1.65148E+12
2829,18,1,pause_track,NULL,1.65341E+12
2830,23,15,scroll_page,NULL,1.65209E+12
2831,2,9,scroll_page,NULL,1.6529E+12
2832,47,12,add_track_to_playlist,31,1.65194E+12
2833,24,20,add_track_to_playlist,7,1.65269E+12
2834,28,33,add_track_to_playlist,26,1.65222E+12
2835,36,8,scroll_page,NULL,1.65189E+12
2836,27,12,scroll_page,NULL,1.6524E+12
2837,38,23,pause_track,NULL,1.65302E+12
2838,31,27,pause_track,NULL,1.65299E+12
2839,1,17,play_track,8,1.65239E+12
2840,40,7,scroll_page,NULL,1.6535E+12
2841,43,34,hover_section,Albums,1.65392E+12
2842,48,26,add_track_to_playlist,19,1.65137E+12
2843,45,40,scroll_page,NULL,1.6514E+12
2844,45,21,share_track,59,1.6518E+12
2845,44,16,add_track_to_playlist,82,1.65246E+12
2846,38,30,scroll_page,NULL,1.65211E+12
2847,35,19,add_track_to_playlist,22,1.65321E+12
2848,19,27,scroll_page,NULL,1.65329E+12
2849,28,18,scroll_page,NULL,1.65151E+12
2850,31,39,scroll_page,NULL,1.65406E+12
2851,7,29,share_track,42,1.65408E+12
2852,12,38,play_track,84,1.65162E+12
2853,36,34,scroll_page,NULL,1.65282E+12
2854,29,27,hover_section,Albums,1.65246E+12
2855,36,8,play_track,64,1.6541E+12
2856,4,40,follow_artist,NULL,1.65213E+12
2857,5,10,scroll_page,NULL,1.6529E+12
2858,10,5,pause_track,NULL,1.65197E+12
2859,28,38,scroll_page,NULL,1.65149E+12
2860,46,32,play_track,98,1.65282E+12
2861,17,9,play_track,41,1.65164E+12
2862,3,12,play_track,74,1.65361E+12
2863,20,23,scroll_page,NULL,1.65394E+12
2864,23,39,pause_track,NULL,1.65254E+12
2865,38,16,scroll_page,NULL,1.65272E+12
2866,6,9,play_track,25,1.65183E+12
2867,19,6,scroll_page,NULL,1.65369E+12
2868,17,36,hover_artist_name,NULL,1.65289E+12
2869,23,10,pause_track,NULL,1.65338E+12
2870,5,32,scroll_page,NULL,1.65312E+12
2871,19,21,add_track_to_playlist,4,1.65197E+12
2872,21,16,play_track,6,1.65314E+12
2873,41,22,pause_track,NULL,1.65328E+12
2874,20,7,play_track,27,1.65145E+12
2875,49,36,unfollow_artist,NULL,1.65223E+12
2876,41,29,share_artist,NULL,1.65288E+12
2877,35,8,hover_artist_name,NULL,1.6518E+12
2878,25,35,play_track,39,1.65336E+12
2879,25,40,scroll_page,NULL,1.65354E+12
2880,10,34,scroll_page,NULL,1.65345E+12
2881,50,1,scroll_page,NULL,1.65234E+12
2882,39,1,share_track,93,1.6524E+12
2883,13,34,follow_artist,NULL,1.65204E+12
2884,44,10,pause_track,NULL,1.65175E+12
2885,1,14,share_track,89,1.65245E+12
2886,7,26,like_track,97,1.65151E+12
2887,36,17,pause_track,NULL,1.65379E+12
2888,8,4,like_track,73,1.65191E+12
2889,36,34,play_track,18,1.65354E+12
2890,2,21,play_track,32,1.65179E+12
2891,3,2,scroll_page,NULL,1.65262E+12
2892,29,21,scroll_page,NULL,1.65358E+12
2893,3,14,scroll_page,NULL,1.65176E+12
2894,15,27,add_track_to_playlist,44,1.65331E+12
2895,37,14,add_track_to_playlist,72,1.65252E+12
2896,22,15,share_artist,NULL,1.65391E+12
2897,42,32,add_track_to_playlist,11,1.65148E+12
2898,22,30,scroll_page,NULL,1.653E+12
2899,33,40,pause_track,NULL,1.65387E+12
2900,39,1,like_track,6,1.65286E+12
2901,47,8,add_track_to_playlist,37,1.65258E+12
2902,40,15,play_track,71,1.652E+12
2903,24,13,scroll_page,NULL,1.65272E+12
2904,22,18,play_track,14,1.65216E+12
2905,34,23,pause_track,NULL,1.65408E+12
2906,1,15,play_track,21,1.65337E+12
2907,18,40,add_track_to_playlist,88,1.65224E+12
2908,15,12,scroll_page,NULL,1.65189E+12
2909,20,35,add_track_to_playlist,36,1.65282E+12
2910,47,33,like_track,24,1.65219E+12
2911,40,26,scroll_page,NULL,1.6529E+12
2912,35,2,share_track,91,1.65266E+12
2913,12,20,scroll_page,NULL,1.65154E+12
2914,7,7,share_artist,NULL,1.65271E+12
2915,47,23,share_track,81,1.65348E+12
2916,12,4,add_track_to_playlist,67,1.65174E+12
2917,7,31,scroll_page,NULL,1.65199E+12
2918,30,6,scroll_page,NULL,1.65243E+12
2919,21,37,hover_section,Related Artists,1.653E+12
2920,47,9,share_track,68,1.65356E+12
2921,9,40,share_track,28,1.65203E+12
2922,24,5,follow_artist,NULL,1.65193E+12
2923,29,20,like_track,82,1.654E+12
2924,34,2,scroll_page,NULL,1.65322E+12
2925,5,21,play_track,37,1.65148E+12
2926,6,39,scroll_page,NULL,1.65244E+12
2927,3,32,unfollow_artist,NULL,1.65336E+12
2928,38,12,hover_artist_name,NULL,1.65298E+12
2929,44,28,hover_artist_name,NULL,1.65353E+12
2930,16,37,scroll_page,NULL,1.65288E+12
2931,7,30,scroll_page,NULL,1.65198E+12
2932,39,22,like_track,44,1.65137E+12
2933,9,16,hover_artist_name,NULL,1.65218E+12
2934,50,34,scroll_page,NULL,1.65408E+12
2935,34,5,add_track_to_playlist,34,1.65182E+12
2936,47,28,like_track,87,1.65173E+12
2937,28,27,scroll_page,NULL,1.65314E+12
2938,24,4,scroll_page,NULL,1.65219E+12
2939,19,35,share_track,86,1.65348E+12
2940,24,26,like_track,100,1.65153E+12
2941,40,1,scroll_page,NULL,1.65383E+12
2942,24,9,scroll_page,NULL,1.65364E+12
2943,28,12,share_track,1,1.65306E+12
2944,6,31,scroll_page,NULL,1.65351E+12
2945,10,14,hover_artist_name,NULL,1.65299E+12
2946,34,30,scroll_page,NULL,1.6533E+12
2947,29,2,pause_track,NULL,1.65323E+12
2948,6,7,follow_artist,NULL,1.65356E+12
2949,37,30,scroll_page,NULL,1.65304E+12
2950,24,30,add_track_to_playlist,4,1.65143E+12
2951,49,30,share_track,41,1.653E+12
2952,15,32,scroll_page,NULL,1.65144E+12
2953,39,13,scroll_page,NULL,1.65163E+12
2954,48,16,scroll_page,NULL,1.65155E+12
2955,46,39,like_track,91,1.65237E+12
2956,19,37,share_track,62,1.65409E+12
2957,27,10,scroll_page,NULL,1.65266E+12
2958,18,8,share_artist,NULL,1.65375E+12
2959,39,23,scroll_page,NULL,1.65406E+12
2960,10,26,play_track,63,1.65277E+12
2961,24,21,pause_track,NULL,1.65154E+12
2962,8,36,scroll_page,NULL,1.6525E+12
2963,43,4,scroll_page,NULL,1.65347E+12
2964,25,22,like_track,33,1.65359E+12
2965,6,6,play_track,33,1.65214E+12
2966,34,28,hover_artist_name,NULL,1.65395E+12
2967,15,34,scroll_page,NULL,1.65159E+12
2968,25,26,add_track_to_playlist,71,1.6537E+12
2969,3,17,share_track,84,1.65398E+12
2970,32,19,pause_track,NULL,1.65351E+12
2971,27,10,play_track,15,1.65231E+12
2972,6,13,share_track,92,1.65225E+12
2973,48,20,like_track,83,1.65325E+12
2974,25,38,scroll_page,NULL,1.6518E+12
2975,6,7,hover_section,Popular Tracks,1.65163E+12
2976,34,36,scroll_page,NULL,1.65275E+12
2977,19,9,add_track_to_playlist,59,1.65207E+12
2978,33,22,share_track,59,1.65163E+12
2979,13,4,play_track,61,1.65201E+12
2980,29,23,play_track,53,1.65384E+12
2981,17,29,play_track,17,1.65338E+12
2982,16,4,play_track,24,1.65372E+12
2983,31,15,play_track,16,1.65205E+12
2984,2,30,share_track,80,1.65381E+12
2985,8,28,follow_artist,NULL,1.65413E+12
2986,41,8,play_track,5,1.6541E+12
2987,7,8,scroll_page,NULL,1.65156E+12
2988,36,40,play_track,99,1.65196E+12
2989,33,25,scroll_page,NULL,1.6524E+12
2990,31,19,add_track_to_playlist,46,1.65181E+12
2991,24,15,pause_track,NULL,1.65343E+12
2992,46,21,like_track,3,1.65381E+12
2993,38,16,play_track,7,1.65224E+12
2994,38,15,pause_track,NULL,1.6528E+12
2995,45,14,like_track,80,1.65159E+12
2996,31,9,scroll_page,NULL,1.65376E+12
2997,40,24,scroll_page,NULL,1.65247E+12
2998,30,38,scroll_page,NULL,1.652E+12
2999,25,11,like_track,100,1.65172E+12
3000,11,2,like_track,78,1.65391E+12
3001,24,28,scroll_page,NULL,1.65298E+12
3002,34,20,share_track,27,1.65312E+12
3003,27,13,share_artist,NULL,1.65349E+12
3004,22,3,add_track_to_playlist,25,1.65325E+12
3005,8,16,scroll_page,NULL,1.65382E+12
3006,10,9,share_track,81,1.65405E+12
3007,43,14,share_track,67,1.65321E+12
3008,39,12,share_track,70,1.65162E+12
3009,35,26,scroll_page,NULL,1.65274E+12
3010,9,36,follow_artist,NULL,1.65246E+12
3011,42,6,like_track,49,1.65405E+12
3012,46,22,scroll_page,NULL,1.65178E+12
3013,42,12,play_track,90,1.65161E+12
3014,4,17,scroll_page,NULL,1.65202E+12
3015,12,19,add_track_to_playlist,32,1.65298E+12
3016,40,28,like_track,52,1.6533E+12
3017,33,22,play_track,29,1.65259E+12
3018,17,24,scroll_page,NULL,1.65164E+12
3019,28,39,scroll_page,NULL,1.65384E+12
3020,18,9,pause_track,NULL,1.65328E+12
3021,11,20,scroll_page,NULL,1.65397E+12
3022,26,20,hover_artist_name,NULL,1.65342E+12
3023,5,14,play_track,26,1.65361E+12
3024,15,30,hover_section,Related Artists,1.65284E+12
3025,21,5,play_track,18,1.65215E+12
3026,13,16,like_track,33,1.6527E+12
3027,7,4,scroll_page,NULL,1.65331E+12
3028,9,25,scroll_page,NULL,1.65358E+12
3029,5,23,add_track_to_playlist,41,1.6529E+12
3030,48,36,pause_track,NULL,1.6534E+12
3031,1,15,play_track,39,1.65171E+12
3032,14,16,add_track_to_playlist,57,1.65232E+12
3033,38,27,hover_section,Albums,1.6521E+12
3034,39,25,play_track,89,1.65247E+12
3035,1,9,add_track_to_playlist,83,1.65295E+12
3036,46,33,unfollow_artist,NULL,1.65393E+12
3037,14,6,play_track,78,1.65359E+12
3038,41,23,like_track,76,1.65312E+12
3039,36,14,add_track_to_playlist,98,1.65369E+12
3040,40,10,share_artist,NULL,1.6532E+12
3041,9,15,scroll_page,NULL,1.6536E+12
3042,43,26,scroll_page,NULL,1.65189E+12
3043,39,39,add_track_to_playlist,63,1.65273E+12
3044,4,29,play_track,27,1.65254E+12
3045,6,36,scroll_page,NULL,1.65263E+12
3046,34,11,scroll_page,NULL,1.65246E+12
3047,13,10,play_track,89,1.65201E+12
3048,43,1,scroll_page,NULL,1.65163E+12
3049,21,9,scroll_page,NULL,1.6522E+12
3050,40,35,scroll_page,NULL,1.65296E+12
3051,8,3,hover_artist_name,NULL,1.65283E+12
3052,43,40,add_track_to_playlist,54,1.65298E+12
3053,3,31,scroll_page,NULL,1.65261E+12
3054,12,7,follow_artist,NULL,1.65235E+12
3055,12,16,scroll_page,NULL,1.65266E+12
3056,2,10,pause_track,NULL,1.65377E+12
3057,9,14,hover_section,Related Artists,1.65379E+12
3058,39,27,scroll_page,NULL,1.65373E+12
3059,13,21,scroll_page,NULL,1.65293E+12
3060,13,14,share_track,71,1.65268E+12
3061,37,23,hover_section,Albums,1.65334E+12
3062,47,29,pause_track,NULL,1.65341E+12
3063,50,33,play_track,19,1.652E+12
3064,5,21,share_track,77,1.65241E+12
3065,27,39,scroll_page,NULL,1.65321E+12
3066,10,35,scroll_page,NULL,1.65406E+12
3067,32,40,like_track,64,1.65386E+12
3068,44,20,add_track_to_playlist,16,1.65223E+12
3069,26,5,pause_track,NULL,1.65153E+12
3070,23,23,scroll_page,NULL,1.65384E+12
3071,47,37,like_track,72,1.65169E+12
3072,47,34,follow_artist,NULL,1.65231E+12
3073,35,17,like_track,34,1.65186E+12
3074,2,3,scroll_page,NULL,1.65187E+12
3075,30,26,play_track,86,1.65348E+12
3076,23,11,scroll_page,NULL,1.65274E+12
3077,44,31,pause_track,NULL,1.65328E+12
3078,43,39,share_track,55,1.65357E+12
3079,4,34,share_track,17,1.65191E+12
3080,42,36,scroll_page,NULL,1.65241E+12
3081,42,32,play_track,85,1.65249E+12
3082,32,23,add_track_to_playlist,77,1.65336E+12
3083,38,19,share_artist,NULL,1.65351E+12
3084,16,9,unfollow_artist,NULL,1.65321E+12
3085,29,1,share_artist,NULL,1.65197E+12
3086,24,3,share_track,67,1.65291E+12
3087,33,1,hover_artist_name,NULL,1.65405E+12
3088,38,6,like_track,50,1.65143E+12
3089,47,23,like_track,25,1.65261E+12
3090,42,20,play_track,6,1.65376E+12
3091,47,25,play_track,32,1.65197E+12
3092,46,12,pause_track,NULL,1.6525E+12
3093,7,31,pause_track,NULL,1.65396E+12
3094,26,25,like_track,3,1.65301E+12
3095,21,31,share_artist,NULL,1.65325E+12
3096,9,9,play_track,4,1.65268E+12
3097,44,32,share_artist,NULL,1.65387E+12
3098,4,33,hover_artist_name,NULL,1.65295E+12
3099,16,19,share_track,97,1.65238E+12
3100,41,16,scroll_page,NULL,1.65198E+12
3101,24,20,scroll_page,NULL,1.65379E+12
3102,45,12,scroll_page,NULL,1.65235E+12
3103,9,18,scroll_page,NULL,1.65278E+12
3104,2,7,like_track,60,1.65377E+12
3105,9,19,play_track,29,1.65377E+12
3106,6,13,hover_section,Popular Tracks,1.6529E+12
3107,28,13,scroll_page,NULL,1.6527E+12
3108,43,34,share_track,74,1.65349E+12
3109,14,28,play_track,99,1.65236E+12
3110,12,35,play_track,8,1.65345E+12
3111,23,40,like_track,23,1.65349E+12
3112,30,37,play_track,53,1.65148E+12
3113,50,40,hover_section,Related Artists,1.65301E+12
3114,47,15,pause_track,NULL,1.65186E+12
3115,1,34,like_track,99,1.65257E+12
3116,30,17,hover_section,Popular Tracks,1.65199E+12
3117,27,3,share_track,54,1.65271E+12
3118,2,36,share_track,31,1.65298E+12
3119,6,33,hover_artist_name,NULL,1.65319E+12
3120,43,1,scroll_page,NULL,1.65325E+12
3121,29,25,follow_artist,NULL,1.65283E+12
3122,44,6,scroll_page,NULL,1.6525E+12
3123,10,38,scroll_page,NULL,1.65214E+12
3124,10,12,like_track,7,1.65327E+12
3125,45,3,play_track,42,1.652E+12
3126,33,40,pause_track,NULL,1.6521E+12
3127,21,24,add_track_to_playlist,65,1.65197E+12
3128,47,40,scroll_page,NULL,1.65253E+12
3129,10,3,play_track,26,1.65169E+12
3130,25,11,scroll_page,NULL,1.65229E+12
3131,20,28,play_track,95,1.65284E+12
3132,33,1,hover_section,Albums,1.65313E+12
3133,44,9,add_track_to_playlist,50,1.65303E+12
3134,48,34,scroll_page,NULL,1.65343E+12
3135,43,15,play_track,70,1.65292E+12
3136,9,37,scroll_page,NULL,1.65266E+12
3137,27,29,play_track,63,1.6535E+12
3138,5,14,scroll_page,NULL,1.65158E+12
3139,16,32,scroll_page,NULL,1.65366E+12
3140,10,35,scroll_page,NULL,1.65296E+12
3141,31,22,scroll_page,NULL,1.65222E+12
3142,34,40,pause_track,NULL,1.65251E+12
3143,42,24,pause_track,NULL,1.65325E+12
3144,40,39,hover_artist_name,NULL,1.65375E+12
3145,22,6,pause_track,NULL,1.65327E+12
3146,29,2,play_track,59,1.65353E+12
3147,2,18,share_track,59,1.6519E+12
3148,18,28,like_track,47,1.65231E+12
3149,47,13,share_artist,NULL,1.65234E+12
3150,38,10,share_track,60,1.6526E+12
3151,22,26,scroll_page,NULL,1.65177E+12
3152,4,16,play_track,5,1.65399E+12
3153,31,11,play_track,34,1.6527E+12
3154,20,25,hover_artist_name,NULL,1.65315E+12
3155,12,22,follow_artist,NULL,1.65337E+12
3156,31,33,play_track,87,1.65316E+12
3157,5,32,scroll_page,NULL,1.65204E+12
3158,49,20,like_track,49,1.65288E+12
